buildingid,address,borough,latitude,longitude,health_score,label,open_violation_count,class_a_count,class_b_count,class_c_count,weighted_severity,avg_resolution_days,violations_last_6mo,repeat_violation_types,component_open_count,component_severity,component_resolution_speed,component_recency,component_repeat_rate
40976,127 WEST 137 STREET,Manhattan,40.8162075,-73.941235,91.2,Well-managed,1,0,1,0,2,70.0,0.0,0.0,100.0,99.61904761904762,94.12599318955732,50.0,100.0
41759,536 WEST 143 STREET,Manhattan,40.8246905,-73.950929,91.2,Well-managed,1,0,1,0,2,73.4,0.0,0.0,100.0,99.61904761904762,93.83654937570942,50.0,100.0
183633,273 ALBANY AVENUE,Brooklyn,40.6714372,-73.9389184,91.2,Well-managed,6,0,5,1,13,6.0,0.0,0.0,97.95918367346938,97.52380952380952,99.57434733257662,50.0,100.0
56762,105 CLARKE PLACE EAST,Bronx,40.8377962,-73.9169015,91.2,Well-managed,1,1,0,0,1,72.4,0.0,0.0,100.0,99.80952380952381,93.91742338251986,50.0,100.0
314774,191 HULL STREET,Brooklyn,40.6799841,-73.9091843,91.2,Well-managed,2,0,0,2,6,55.0,0.0,0.0,99.59183673469387,98.85714285714286,95.40295119182747,50.0,100.0
23820,121 LEXINGTON AVENUE,Manhattan,40.7426924,-73.9821114,91.2,Well-managed,1,0,0,1,3,69.8,0.0,0.0,100.0,99.42857142857143,94.14727582292849,50.0,100.0
881432,2714 GIFFORD AVENUE,Bronx,40.8308169,-73.8336432,91.2,Well-managed,1,0,0,1,3,69.1,0.0,0.0,100.0,99.42857142857143,94.19896221825847,50.0,100.0
177505,2121 82 STREET,Brooklyn,40.605389,-73.9929378,91.2,Well-managed,2,0,2,0,4,57.4,0.0,0.0,99.59183673469387,99.23809523809524,95.19863791146425,50.0,100.0
27519,100 SEAMAN AVENUE,Manhattan,40.8686464,-73.9244051,91.2,Well-managed,1,1,0,0,1,74.4,0.0,0.0,100.0,99.80952380952381,93.75354710556186,50.0,100.0
238200,564 EAST 4 STREET,Brooklyn,40.6384257,-73.975805,91.2,Well-managed,2,0,0,2,6,55.5,0.0,0.0,99.59183673469387,98.85714285714286,95.36038592508514,50.0,100.0
208927,549 BERGEN STREET,Brooklyn,40.6804117,-73.9717806,91.2,Well-managed,1,0,0,1,3,70.6,0.0,0.0,100.0,99.42857142857143,94.07491486946653,50.0,100.0
44460,1540 YORK AVENUE,Manhattan,40.7728774,-73.9488804,91.2,Well-managed,5,1,4,0,9,24.5,0.0,0.0,98.36734693877551,98.28571428571429,97.9994324631101,50.0,100.0
504330,35-51 94 STREET,Queens,40.7514207,-73.8729693,91.2,Well-managed,1,0,0,1,3,70.6,0.0,0.0,100.0,99.42857142857143,94.07734717042322,50.0,100.0
340102,139 MONTROSE AVENUE,Brooklyn,40.7075143,-73.9438773,91.2,Well-managed,1,0,1,0,2,70.6,0.0,0.0,100.0,99.61904761904762,94.07491486946653,50.0,100.0
52583,4124 BRONXWOOD AVENUE,Bronx,40.8895022,-73.8523758,91.2,Well-managed,1,0,0,1,3,69.2,0.0,0.0,100.0,99.42857142857143,94.18984108967084,50.0,100.0
28212,755 ST NICHOLAS AVENUE,Manhattan,40.8259882,-73.9437448,91.2,Well-managed,5,0,5,0,10,21.0,0.0,0.0,98.36734693877551,98.09523809523809,98.29738933030647,50.0,100.0
66860,50 EAST 191 STREET,Bronx,40.8637354,-73.8984453,91.2,Well-managed,1,0,1,0,2,71.8,0.0,0.0,100.0,99.61904761904762,93.96935300794551,50.0,100.0
664404,202-24 HOLLIS AVENUE,Queens,40.7062923,-73.7547414,91.2,Well-managed,2,0,1,1,5,54.0,0.0,0.0,99.59183673469387,99.04761904761905,95.48808172531214,50.0,100.0
211425,450 BRADFORD STREET,Brooklyn,40.6677981,-73.8912242,91.2,Well-managed,6,2,3,1,11,9.0,0.0,0.0,97.95918367346938,97.90476190476191,99.31895573212259,50.0,100.0
631156,32-16 BAYWATER COURT,Queens,40.6131338,-73.7664545,91.2,Well-managed,4,1,2,1,8,33.0,0.0,0.0,98.77551020408163,98.47619047619047,97.27582292849036,50.0,100.0
809144,25 PATCHEN AVENUE,Brooklyn,40.6915306,-73.9274798,91.2,Well-managed,2,0,0,2,6,50.5,0.0,0.0,99.59183673469387,98.85714285714286,95.78603859250852,50.0,100.0
6121,15 ARDEN STREET,Manhattan,40.8615362,-73.9265461,91.2,Well-managed,1,0,0,1,3,66.5,0.0,0.0,100.0,99.42857142857143,94.4239500567537,50.0,100.0
804531,324 EAST 81 STREET,Manhattan,40.7740348,-73.9532229,91.2,Well-managed,1,0,1,0,2,74.5,0.0,0.0,100.0,99.61904761904762,93.74040194965613,50.0,100.0
6581,31 AVENUE C,Manhattan,40.7216811,-73.9809337,91.2,Well-managed,3,2,1,0,4,49.0,0.0,0.0,99.18367346938776,99.23809523809524,95.91373439273553,50.0,100.0
842452,109-09 202 STREET,Queens,40.7074832,-73.7559056,91.2,Well-managed,4,1,3,0,7,34.0,0.0,0.0,98.77551020408163,98.66666666666667,97.19069239500567,50.0,100.0
364773,334 RUTLAND ROAD,Brooklyn,40.6592337,-73.9496811,91.2,Well-managed,1,0,0,1,3,69.0,0.0,0.0,100.0,99.42857142857143,94.21112372304201,50.0,100.0
39807,28 WEST 127 STREET,Manhattan,40.8080674,-73.9427449,91.2,Well-managed,1,0,1,0,2,70.0,0.0,0.0,100.0,99.61904761904762,94.12599318955732,50.0,100.0
979108,29-64 BEACH CHANNEL DRIVE,Queens,40.5990519,-73.7659276,91.2,Well-managed,3,0,0,3,9,36.3,0.0,0.0,99.18367346938776,98.28571428571429,96.99205448354144,50.0,100.0
299048,1154 GATES AVENUE,Brooklyn,40.6912374,-73.9199978,91.2,Well-managed,1,0,1,0,2,70.7,0.0,0.0,100.0,99.61904761904762,94.06923950056753,50.0,100.0
15790,225 EAST 72 STREET,Manhattan,40.7694945,-73.9592659,91.2,Well-managed,5,1,3,1,10,23.0,0.0,0.0,98.36734693877551,98.09523809523809,98.12712826333711,50.0,100.0
27882,58 ST MARKS PLACE,Manhattan,40.7279235,-73.9866686,91.2,Well-managed,3,0,0,3,9,39.9,0.0,0.0,99.18367346938776,98.28571428571429,96.68598994648939,50.0,100.0
358622,996 PUTNAM AVENUE,Brooklyn,40.6869901,-73.9222637,91.2,Well-managed,3,0,3,0,6,46.0,0.0,0.0,99.18367346938776,98.85714285714286,96.16912599318955,50.0,100.0
669908,50-13 JUNCTION BOULEVARD,Queens,40.7412504,-73.8672761,91.2,Well-managed,1,1,0,0,1,75.3,0.0,0.0,100.0,99.80952380952381,93.67196367763904,50.0,100.0
47173,2540 BARKER AVENUE,Bronx,40.8643151,-73.8690551,91.2,Well-managed,1,0,1,0,2,72.4,0.0,0.0,100.0,99.61904761904762,93.92380817253121,50.0,100.0
19193,323 EAST 108 STREET,Manhattan,40.791551,-73.94,91.2,Well-managed,3,0,2,1,7,46.0,0.0,0.0,99.18367346938776,98.66666666666667,96.16912599318955,50.0,100.0
746643,830 HOWARD AVENUE,Staten Island,40.6130379,-74.0984864,91.2,Well-managed,1,0,0,1,3,68.0,0.0,0.0,100.0,99.42857142857143,94.29625425652668,50.0,100.0
100988,2390 PALISADE AVENUE,Bronx,40.8796362,-73.9203894,91.2,Well-managed,1,0,1,0,2,74.0,0.0,0.0,100.0,99.61904761904762,93.78547105561861,50.0,100.0
806431,3228 DECATUR AVENUE,Bronx,40.8742848,-73.8749113,91.2,Well-managed,1,0,0,1,3,66.6,0.0,0.0,100.0,99.42857142857143,94.41786930436193,50.0,100.0
35937,208 WEST 82 STREET,Manhattan,40.7851802,-73.9776908,91.2,Well-managed,1,1,0,0,1,77.0,0.0,0.0,100.0,99.80952380952381,93.53007945516458,50.0,100.0
249672,91 EAST 21 STREET,Brooklyn,40.6521946,-73.959979,91.2,Well-managed,1,0,1,0,2,69.7,0.0,0.0,100.0,99.61904761904762,94.15437003405222,50.0,100.0
57517,2556 COLDEN AVENUE,Bronx,40.8645343,-73.8594125,91.2,Well-managed,2,0,1,1,5,57.0,0.0,0.0,99.59183673469387,99.04761904761905,95.23269012485811,50.0,100.0
810047,5209 6 AVENUE,Brooklyn,40.6422129,-74.0093795,91.2,Well-managed,1,0,0,1,3,71.4,0.0,0.0,100.0,99.42857142857143,94.00893870601588,50.0,100.0
955283,356 BEDFORD AVENUE,Brooklyn,40.7122238,-73.9630776,91.2,Well-managed,1,1,0,0,1,75.0,0.0,0.0,100.0,99.80952380952381,93.70034052213394,50.0,100.0
339808,334 MONTGOMERY STREET,Brooklyn,40.6652875,-73.9534109,91.2,Well-managed,1,0,1,0,2,70.0,0.0,0.0,100.0,99.61904761904762,94.12599318955732,50.0,100.0
80076,1155 GERARD AVENUE,Bronx,40.8341681,-73.9213762,91.2,Well-managed,1,1,0,0,1,72.2,0.0,0.0,100.0,99.80952380952381,93.9344494892168,50.0,100.0
106959,3015 ROBERTS AVENUE,Bronx,40.8457329,-73.8306458,91.2,Well-managed,1,0,1,0,2,73.7,0.0,0.0,100.0,99.61904761904762,93.80979406518567,50.0,100.0
657526,66-78 FRESH POND ROAD,Queens,40.7063237,-73.8971667,91.2,Well-managed,1,1,0,0,1,74.0,0.0,0.0,100.0,99.80952380952381,93.78547105561861,50.0,100.0
7516,15 BROAD STREET,Manhattan,40.7065311,-74.0105896,91.2,Well-managed,4,0,2,2,10,26.0,0.0,0.0,98.77551020408163,98.09523809523809,97.8717366628831,50.0,100.0
468290,158-13 72 AVENUE,Queens,40.7281087,-73.8105055,91.2,Well-managed,2,0,0,2,6,51.9,0.0,0.0,99.59183673469387,98.85714285714286,95.66543700340522,50.0,100.0
115223,497 TINTON AVENUE,Bronx,40.8114641,-73.9070614,91.2,Well-managed,4,0,3,1,9,28.0,0.0,0.0,98.77551020408163,98.28571428571429,97.70147559591373,50.0,100.0
472069,153-04 75 AVENUE,Queens,40.726094,-73.8121636,91.2,Well-managed,1,1,0,0,1,74.5,0.0,0.0,100.0,99.80952380952381,93.74290578887627,50.0,100.0
2194,341 3 AVENUE,Manhattan,40.7401974,-73.9817367,91.2,Well-managed,3,1,2,0,5,50.0,0.0,0.0,99.18367346938776,99.04761904761905,95.82860385925085,50.0,100.0
66071,20 EAST 179 STREET,Bronx,40.8521827,-73.907966,91.2,Well-managed,1,0,1,0,2,74.0,0.0,0.0,100.0,99.61904761904762,93.78547105561861,50.0,100.0
66112,617 EAST 179 STREET,Bronx,40.8478813,-73.8916201,91.2,Well-managed,2,0,0,2,6,51.0,0.0,0.0,99.59183673469387,98.85714285714286,95.74347332576617,50.0,100.0
805177,153 NORFOLK STREET,Manhattan,40.7205648,-73.9865402,91.2,Well-managed,1,0,1,0,2,70.6,0.0,0.0,100.0,99.61904761904762,94.0786984487325,50.0,100.0
27380,845 RIVERSIDE DRIVE,Manhattan,40.8362057,-73.9471585,91.2,Well-managed,3,0,2,1,7,44.5,0.0,0.0,99.18367346938776,98.66666666666667,96.29354754212869,50.0,100.0
913931,61 VILLAGE ROAD NORTH,Brooklyn,40.596674,-73.9726946,91.2,Well-managed,1,1,0,0,1,72.9,0.0,0.0,100.0,99.80952380952381,93.87834072851099,50.0,100.0
3483,2195 ADAM C POWELL BOULEVARD,Manhattan,40.8118374,-73.9457798,91.2,Well-managed,1,0,0,1,3,71.2,0.0,0.0,100.0,99.42857142857143,94.01958002270148,50.0,100.0
966135,960 PROSPECT AVENUE,Bronx,40.8226453,-73.8995052,91.2,Well-managed,2,0,2,0,4,60.0,0.0,0.0,99.59183673469387,99.23809523809524,94.97729852440409,50.0,100.0
33077,356 WEST 44 STREET,Manhattan,40.7593239,-73.9913115,91.2,Well-managed,1,0,1,0,2,70.5,0.0,0.0,100.0,99.61904761904762,94.08342792281499,50.0,100.0
11559,364 EAST 10 STREET,Manhattan,40.7262041,-73.9789012,91.2,Well-managed,1,0,0,1,3,66.5,0.0,0.0,100.0,99.42857142857143,94.4239500567537,50.0,100.0
81521,2181 GRAND AVENUE,Bronx,40.8574929,-73.9069465,91.3,Well-managed,1,0,0,1,3,61.0,0.0,0.0,100.0,99.42857142857143,94.8921679909194,50.0,100.0
290686,291 EVERGREEN AVENUE,Brooklyn,40.6950752,-73.9249661,91.3,Well-managed,2,1,0,1,4,52.0,0.0,0.0,99.59183673469387,99.23809523809524,95.6583427922815,50.0,100.0
83,12 1 AVENUE,Manhattan,40.7232603,-73.9881234,91.3,Well-managed,1,0,1,0,2,65.0,0.0,0.0,100.0,99.61904761904762,94.5516458569807,50.0,100.0
194521,388 AVENUE S,Brooklyn,40.6017185,-73.970928,91.3,Well-managed,2,0,0,2,6,47.8,0.0,0.0,99.59183673469387,98.85714285714286,96.01589103291714,50.0,100.0
37431,205 WEST 103 STREET,Manhattan,40.7989454,-73.967584,91.3,Well-managed,1,0,1,0,2,65.2,0.0,0.0,100.0,99.61904761904762,94.53036322360954,50.0,100.0
652817,86-19 ELMHURST AVENUE,Queens,40.7443486,-73.8791142,91.3,Well-managed,2,0,0,2,6,45.0,0.0,0.0,99.59183673469387,98.85714285714286,96.25425652667423,50.0,100.0
201891,183 BAY 25 STREET,Brooklyn,40.6002372,-74.0012208,91.3,Well-managed,2,0,0,2,6,49.0,0.0,0.0,99.59183673469387,98.85714285714286,95.91373439273553,50.0,100.0
949245,874 WILLOUGHBY AVENUE,Brooklyn,40.6954673,-73.9332347,91.3,Well-managed,4,0,3,1,9,22.8,0.0,0.0,98.77551020408163,98.28571428571429,98.14841089670828,50.0,100.0
811747,65-77 PARSONS BOULEVARD,Queens,40.7344939,-73.8093832,91.3,Well-managed,3,3,0,0,3,49.0,0.0,0.0,99.18367346938776,99.42857142857143,95.91373439273553,50.0,100.0
205812,191 BEDFORD AVENUE,Brooklyn,40.7174124,-73.9578115,91.3,Well-managed,1,0,0,1,3,64.3,0.0,0.0,100.0,99.42857142857143,94.61312902005297,50.0,100.0
78322,1307 FINDLAY AVENUE,Bronx,40.8353162,-73.9111623,91.3,Well-managed,2,1,0,1,4,51.5,0.0,0.0,99.59183673469387,99.23809523809524,95.70090805902383,50.0,100.0
432789,30-63 44 STREET,Queens,40.7607487,-73.9127959,91.3,Well-managed,1,0,0,1,3,62.5,0.0,0.0,100.0,99.42857142857143,94.7644721906924,50.0,100.0
41991,525 WEST 145 STREET,Manhattan,40.8261552,-73.9486877,91.3,Well-managed,1,1,0,0,1,68.0,0.0,0.0,100.0,99.80952380952381,94.29625425652668,50.0,100.0
214339,913 BROADWAY,Brooklyn,40.6978268,-73.9362328,91.3,Well-managed,3,0,1,2,8,36.0,0.0,0.0,99.18367346938776,98.47619047619047,97.02043132803632,50.0,100.0
856201,227 EAST 3 STREET,Manhattan,40.7224086,-73.9817813,91.3,Well-managed,3,0,1,2,8,33.5,0.0,0.0,99.18367346938776,98.47619047619047,97.23325766174801,50.0,100.0
24339,120 LIBERTY STREET,Manhattan,40.709767,-74.0124621,91.3,Well-managed,1,1,0,0,1,67.5,0.0,0.0,100.0,99.80952380952381,94.33881952326901,50.0,100.0
496274,151-20 88 STREET,Queens,40.6677683,-73.8479785,91.3,Well-managed,4,0,2,2,10,22.5,0.0,0.0,98.77551020408163,98.09523809523809,98.16969353007946,50.0,100.0
470559,35-06 73 STREET,Queens,40.7506233,-73.8932834,91.3,Well-managed,1,1,0,0,1,67.9,0.0,0.0,100.0,99.80952380952381,94.30476730987513,50.0,100.0
35380,38 WEST 75 STREET,Manhattan,40.7786914,-73.9763751,91.3,Well-managed,1,0,0,1,3,64.0,0.0,0.0,100.0,99.42857142857143,94.63677639046539,50.0,100.0
248183,1576 EAST 19 STREET,Brooklyn,40.6116276,-73.9552564,91.3,Well-managed,1,1,0,0,1,68.7,0.0,0.0,100.0,99.80952380952381,94.2395005675369,50.0,100.0
19750,424 EAST 116 STREET,Manhattan,40.7953495,-73.9345972,91.3,Well-managed,4,0,2,2,10,23.5,0.0,0.0,98.77551020408163,98.09523809523809,98.08456299659478,50.0,100.0
686952,86-02 PARK LANE SOUTH,Queens,40.6963939,-73.8589664,91.3,Well-managed,1,0,0,1,3,61.9,0.0,0.0,100.0,99.42857142857143,94.81919896221825,50.0,100.0
197626,1237 AVENUE Z,Brooklyn,40.5880367,-73.9567231,91.3,Well-managed,2,0,2,0,4,54.0,0.0,0.0,99.59183673469387,99.23809523809524,95.48808172531214,50.0,100.0
877889,946 KENT AVENUE,Brooklyn,40.6918371,-73.9591764,91.3,Well-managed,1,0,0,1,3,61.0,0.0,0.0,100.0,99.42857142857143,94.8921679909194,50.0,100.0
806773,2928 JEROME AVENUE,Bronx,40.8715859,-73.890193,91.3,Well-managed,4,0,3,1,9,22.0,0.0,0.0,98.77551020408163,98.28571428571429,98.2122587968218,50.0,100.0
677441,84-23 MANTON STREET,Queens,40.7101626,-73.8185388,91.3,Well-managed,1,0,0,1,3,63.6,0.0,0.0,100.0,99.42857142857143,94.67326090481596,50.0,100.0
8065,3542 BROADWAY,Manhattan,40.8264823,-73.9498545,91.3,Well-managed,1,0,1,0,2,63.0,0.0,0.0,100.0,99.61904761904762,94.72190692395006,50.0,100.0
60462,2021 DAVIDSON AVENUE,Bronx,40.8533392,-73.9092621,91.3,Well-managed,1,0,0,1,3,66.0,0.0,0.0,100.0,99.42857142857143,94.46651532349603,50.0,100.0
41756,529 WEST 143 STREET,Manhattan,40.8250444,-73.9505963,91.3,Well-managed,3,0,3,0,6,41.7,0.0,0.0,99.18367346938776,98.85714285714286,96.53802497162316,50.0,100.0
16232,442 EAST 75 STREET,Manhattan,40.7688279,-73.9529774,91.3,Well-managed,1,0,0,1,3,63.0,0.0,0.0,100.0,99.42857142857143,94.72190692395006,50.0,100.0
207555,780 BELMONT AVENUE,Brooklyn,40.6725885,-73.8808521,91.3,Well-managed,1,0,0,1,3,63.5,0.0,0.0,100.0,99.42857142857143,94.67934165720771,50.0,100.0
909820,14-34 110 STREET,Queens,40.7845104,-73.8580576,91.3,Well-managed,1,0,0,1,3,62.3,0.0,0.0,100.0,99.42857142857143,94.78271444786768,50.0,100.0
580415,88-50 179 STREET,Queens,40.711009,-73.7841396,91.3,Well-managed,4,2,2,0,6,31.0,0.0,0.0,98.77551020408163,98.85714285714286,97.4460839954597,50.0,100.0
957553,100 EAST 118 STREET,Manhattan,40.8002693,-73.9420726,91.3,Well-managed,1,0,1,0,2,64.0,0.0,0.0,100.0,99.61904761904762,94.63677639046539,50.0,100.0
66360,908 EAST 181 STREET,Bronx,40.8454121,-73.8815401,91.3,Well-managed,1,0,0,1,3,62.5,0.0,0.0,100.0,99.42857142857143,94.7644721906924,50.0,100.0
79591,1300 FTELEY AVENUE,Bronx,40.8324468,-73.8719076,91.3,Well-managed,2,0,0,2,6,50.0,0.0,0.0,99.59183673469387,98.85714285714286,95.82860385925085,50.0,100.0
784121,90 ST MARKS PLACE,Staten Island,40.6459457,-74.0840848,91.3,Well-managed,1,0,0,1,3,64.9,0.0,0.0,100.0,99.42857142857143,94.55637533106318,50.0,100.0
26991,127 POST AVENUE,Manhattan,40.8644136,-73.919728,91.3,Well-managed,5,0,4,1,11,12.0,0.0,0.0,98.36734693877551,97.90476190476191,99.06356413166856,50.0,100.0
23228,116 JOHN STREET,Manhattan,40.7074674,-74.0058936,91.3,Well-managed,4,0,3,1,9,22.0,0.0,0.0,98.77551020408163,98.28571428571429,98.2122587968218,50.0,100.0
348559,363 OCEAN PARKWAY,Brooklyn,40.6401954,-73.9728533,91.3,Well-managed,1,0,1,0,2,63.8,0.0,0.0,100.0,99.61904761904762,94.65805902383654,50.0,100.0
5747,2006 AMSTERDAM AVENUE,Manhattan,40.8344764,-73.9412153,91.3,Well-managed,4,2,0,2,8,25.0,0.0,0.0,98.77551020408163,98.47619047619047,97.95686719636775,50.0,100.0
223181,426 CLINTON STREET,Brooklyn,40.682062,-73.9986047,91.3,Well-managed,4,1,0,3,10,20.0,0.0,0.0,98.77551020408163,98.09523809523809,98.38251986379115,50.0,100.0
890656,10 VERONA STREET,Brooklyn,40.6779364,-74.0064246,91.3,Well-managed,3,0,2,1,7,37.3,0.0,0.0,99.18367346938776,98.66666666666667,96.90692395005675,50.0,100.0
80101,731 GERARD AVENUE,Bronx,40.8247601,-73.9268541,91.3,Well-managed,3,2,1,0,4,45.7,0.0,0.0,99.18367346938776,99.23809523809524,96.19750283768444,50.0,100.0
4125,2718 FREDERICK DOUGLASS BOULEVARD,Manhattan,40.8223478,-73.9418799,91.3,Well-managed,1,0,0,1,3,65.2,0.0,0.0,100.0,99.42857142857143,94.53036322360954,50.0,100.0
439655,41-15 50 AVENUE,Queens,40.738192,-73.9239613,91.3,Well-managed,2,0,0,2,6,47.8,0.0,0.0,99.59183673469387,98.85714285714286,96.01589103291714,50.0,100.0
36834,273 WEST 90 STREET,Manhattan,40.7913609,-73.9755183,91.3,Well-managed,1,0,1,0,2,67.2,0.0,0.0,100.0,99.61904761904762,94.36010215664018,50.0,100.0
12677,235 EAST 24 STREET,Manhattan,40.7390527,-73.9810334,91.3,Well-managed,3,1,2,0,5,46.0,0.0,0.0,99.18367346938776,99.04761904761905,96.16912599318955,50.0,100.0
1296,231 2 AVENUE,Manhattan,40.7326415,-73.9850981,91.3,Well-managed,1,0,0,1,3,63.6,0.0,0.0,100.0,99.42857142857143,94.67082860385925,50.0,100.0
336338,189 MESEROLE STREET,Brooklyn,40.7084819,-73.9412542,91.3,Well-managed,3,1,2,0,5,43.0,0.0,0.0,99.18367346938776,99.04761904761905,96.42451759364359,50.0,100.0
27486,8 RIVINGTON STREET,Manhattan,40.7215809,-73.9927126,91.3,Well-managed,2,2,0,0,2,60.8,0.0,0.0,99.59183673469387,99.61904761904762,94.91181349864665,50.0,100.0
20154,311 EAST 119 STREET,Manhattan,40.7988716,-73.9356195,91.3,Well-managed,5,4,0,1,7,22.0,0.0,0.0,98.36734693877551,98.66666666666667,98.2122587968218,50.0,100.0
315314,155 HURON STREET,Brooklyn,40.7331938,-73.9553263,91.3,Well-managed,3,0,1,2,8,32.0,0.0,0.0,99.18367346938776,98.47619047619047,97.36095346197503,50.0,100.0
327739,392 LINDEN STREET,Brooklyn,40.7006406,-73.911926,91.3,Well-managed,1,1,0,0,1,70.7,0.0,0.0,100.0,99.80952380952381,94.06923950056753,50.0,100.0
95913,16 METROPOLITAN OVAL,Bronx,40.8386125,-73.8565255,91.3,Well-managed,1,0,0,1,3,65.7,0.0,0.0,100.0,99.42857142857143,94.49311861521,50.0,100.0
17083,214 EAST 82 STREET,Manhattan,40.7757373,-73.9552869,91.3,Well-managed,1,0,0,1,3,64.3,0.0,0.0,100.0,99.42857142857143,94.60839954597049,50.0,100.0
33833,516 WEST 50 STREET,Manhattan,40.764926,-73.9929533,91.3,Well-managed,1,0,0,1,3,64.0,0.0,0.0,100.0,99.42857142857143,94.63677639046539,50.0,100.0
27947,1252 ST NICHOLAS AVENUE,Manhattan,40.8438475,-73.9373217,91.3,Well-managed,2,0,0,2,6,47.5,0.0,0.0,99.59183673469387,98.85714285714286,96.04143019296254,50.0,100.0
95878,1514 METROPOLITAN AVENUE,Bronx,40.8386125,-73.8565255,91.3,Well-managed,2,0,0,2,6,46.0,0.0,0.0,99.59183673469387,98.85714285714286,96.16912599318955,50.0,100.0
184478,146 AMITY STREET,Brooklyn,40.6888333,-73.995435,91.3,Well-managed,2,1,0,1,4,54.9,0.0,0.0,99.59183673469387,99.23809523809524,95.41359250851306,50.0,100.0
299196,1516 GATES AVENUE,Brooklyn,40.6986046,-73.9127617,91.3,Well-managed,1,1,0,0,1,71.4,0.0,0.0,100.0,99.80952380952381,94.00437814172207,50.0,100.0
576373,110-08 172 STREET,Queens,40.6961935,-73.7816091,91.3,Well-managed,3,0,3,0,6,42.0,0.0,0.0,99.18367346938776,98.85714285714286,96.50964812712827,50.0,100.0
427816,9-01 40 AVENUE,Queens,40.7574144,-73.9447845,91.3,Well-managed,4,0,2,2,10,21.0,0.0,0.0,98.77551020408163,98.09523809523809,98.29738933030647,50.0,100.0
866685,912 EAST 178 STREET,Bronx,40.8425708,-73.8836956,91.3,Well-managed,1,0,1,0,2,66.0,0.0,0.0,100.0,99.61904761904762,94.46651532349603,50.0,100.0
941218,43 BENZIGER AVENUE,Staten Island,40.6402974,-74.0795484,91.3,Well-managed,2,0,2,0,4,54.0,0.0,0.0,99.59183673469387,99.23809523809524,95.48808172531214,50.0,100.0
44436,1431A YORK AVENUE,Manhattan,40.7694699,-73.9522477,91.3,Well-managed,1,0,0,1,3,61.3,0.0,0.0,100.0,99.42857142857143,94.86379114642452,50.0,100.0
396451,685 WILLOUGHBY AVENUE,Brooklyn,40.6949505,-73.9418143,91.3,Well-managed,3,0,2,1,7,35.5,0.0,0.0,99.18367346938776,98.66666666666667,97.06299659477867,50.0,100.0
347388,2065 OCEAN AVENUE,Brooklyn,40.6115198,-73.9533367,91.3,Well-managed,1,0,0,1,3,65.2,0.0,0.0,100.0,99.42857142857143,94.53036322360954,50.0,100.0
130777,5617 5 AVENUE,Brooklyn,40.6412326,-74.0139987,91.3,Well-managed,3,0,1,2,8,37.0,0.0,0.0,99.18367346938776,98.47619047619047,96.93530079455165,50.0,100.0
317,1705 1 AVENUE,Manhattan,40.7785643,-73.9485583,91.3,Well-managed,1,0,0,1,3,61.4,0.0,0.0,100.0,99.42857142857143,94.85433219825956,50.0,100.0
698336,116-19 SUTPHIN BOULEVARD,Queens,40.6820583,-73.7922087,91.3,Well-managed,1,1,0,0,1,69.0,0.0,0.0,100.0,99.80952380952381,94.21112372304201,50.0,100.0
327282,353 LINDEN BOULEVARD,Brooklyn,40.6531277,-73.9461611,91.3,Well-managed,1,0,1,0,2,63.0,0.0,0.0,100.0,99.61904761904762,94.72190692395006,50.0,100.0
23442,170 LENOX AVENUE,Manhattan,40.8036098,-73.9480477,91.3,Well-managed,1,0,0,1,3,64.0,0.0,0.0,100.0,99.42857142857143,94.63677639046539,50.0,100.0
94510,2001 MARMION AVENUE,Bronx,40.8443767,-73.886367,91.3,Well-managed,2,0,0,2,6,45.3,0.0,0.0,99.59183673469387,98.85714285714286,96.22587968217934,50.0,100.0
24219,690 LEXINGTON AVENUE,Manhattan,40.7607941,-73.9695771,91.3,Well-managed,2,0,2,0,4,54.0,0.0,0.0,99.59183673469387,99.23809523809524,95.48808172531214,50.0,100.0
26907,85 PITT STREET,Manhattan,40.718621,-73.9826084,91.3,Well-managed,2,0,2,0,4,54.0,0.0,0.0,99.59183673469387,99.23809523809524,95.48808172531214,50.0,100.0
284421,32 EAST 96 STREET,Brooklyn,40.6646912,-73.9259194,91.3,Well-managed,1,0,0,1,3,65.0,0.0,0.0,100.0,99.42857142857143,94.5516458569807,50.0,100.0
352441,49 PARKVILLE AVENUE,Brooklyn,40.6290193,-73.9758048,91.3,Well-managed,1,0,0,1,3,63.7,0.0,0.0,100.0,99.42857142857143,94.66386337839232,50.0,100.0
589499,93-24 197 STREET,Queens,40.7120136,-73.7632043,91.3,Well-managed,1,0,0,1,3,65.0,0.0,0.0,100.0,99.42857142857143,94.5516458569807,50.0,100.0
72866,201 EAST 238 STREET,Bronx,40.8994874,-73.8706642,91.3,Well-managed,2,0,2,0,4,53.0,0.0,0.0,99.59183673469387,99.23809523809524,95.57321225879683,50.0,100.0
837315,135 OCEANA DRIVE EAST,Brooklyn,40.5757647,-73.9569651,91.3,Well-managed,2,1,1,0,3,57.0,0.0,0.0,99.59183673469387,99.42857142857143,95.23269012485811,50.0,100.0
338835,276 MONROE STREET,Brooklyn,40.6855252,-73.9480675,91.3,Well-managed,1,0,1,0,2,64.0,0.0,0.0,100.0,99.61904761904762,94.63677639046539,50.0,100.0
687200,30-11 PARSONS BOULEVARD,Queens,40.7701114,-73.8241591,91.3,Well-managed,1,0,0,1,3,64.3,0.0,0.0,100.0,99.42857142857143,94.60839954597049,50.0,100.0
